"pp","Spikes","Kiki","Congruent","ShownRight","ResponseRight","Accuracy","rt","dominantEye","dateStart","timeStart","age","gender","knowledge"
136,0,1,0,0,0,1,2.89929991418,"r","13/03/2019","9:07",18,"Male","no"
136,0,1,0,1,1,1,2.64753352557,"r","13/03/2019","9:07",18,"Male","no"
136,1,0,0,1,1,1,2.55143334871,"r","13/03/2019","9:07",18,"Male","no"
136,0,1,0,0,0,1,2.93295817154,"r","13/03/2019","9:07",18,"Male","no"
136,1,0,0,0,0,1,2.06159369393,"r","13/03/2019","9:07",18,"Male","no"
136,1,0,0,1,1,1,2.09710375581,"r","13/03/2019","9:07",18,"Male","no"
136,1,1,1,0,0,1,1.98143745744,"r","13/03/2019","9:07",18,"Male","no"
136,1,1,1,1,1,1,2.67728006553,"r","13/03/2019","9:07",18,"Male","no"
136,0,1,0,1,1,1,2.57923789618,"r","13/03/2019","9:07",18,"Male","no"
136,1,0,0,0,0,1,1.665545559,"r","13/03/2019","9:07",18,"Male","no"
136,0,1,0,1,1,1,3.70632724958,"r","13/03/2019","9:07",18,"Male","no"
137,0,0,1,0,0,1,3.84671254878,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,1.40116529054,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,1.13826012344,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,1.20253776464,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,1.13323673836,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,1.21349974734,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,1.4786302442,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,3.00000042712,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,3.50850237019,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,2.01832083803,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,1.6887297469,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,1.65956727532,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,2.41218092859,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,2.9946958648,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,1.92114675452,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,2.61369951914,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,2.37803198154,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,9.28745330965,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,4.98505617994,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,7.46553531504,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,5.27605779215,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,1.14553301544,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,1.36466418485,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,1.85202966148,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,4.47164098706,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,4.81476002118,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,7.16579244827,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,4.9702328851,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,2.73573642434,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,3.80447479296,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,7.058787059,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,4.97711251469,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,5.83576695809,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,5.9631265305,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,7.84782623011,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,3.84230379872,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,2.66252447192,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,3.83661922301,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,2.49052349296,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,2.565617687,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,7.77220867787,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,6.44065203913,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,3.59692425616,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,6.55618598299,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,4.04024034779,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,3.44674610402,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,4.69269430071,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,3.27964116392,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,4.9511778706,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,3.46308098433,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,2.92482841061,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,5.279952909,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,7.57131553217,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,2.89173894492,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,3.93634547638,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,3.76154156657,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,2.63797531272,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,3.95609720991,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,5.10976018761,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,4.49677288879,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,1.90977203054,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,3.46204109654,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,5.77030482621,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,3.11220834901,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,4.47189407733,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,4.98627779921,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,5.54593433127,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,3.0392863692,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,3.93520134231,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,3.11333209062,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,2.94337902882,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,5.77599348578,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,6.58554388623,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,2.87924072959,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,3.71133790902,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,3.41205314361,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,2.8862431848,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,3.41064400775,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,2.59297199164,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,4.60185445584,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,3.96613700466,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,4.56649175727,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,5.43324147072,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,1.36179626264,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,2.92613090272,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,2.84544695946,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,2.66737232451,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,4.63955966384,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,4.85526371803,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,2.43795499846,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,5.10174412365,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,3.42202789366,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,4.18816741689,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,3.23976388005,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,4.41033959302,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,2.23645815791,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,2.17105613182,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,2.05779078834,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,2.03886293078,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,2.39844816581,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,1.61729211661,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,2.76578634634,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,5.15383836701,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,4.74623581916,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,4.9436476268,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,4.74602889989,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,2.73442264996,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,3.88052043498,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,3.55255033227,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,2.53456566271,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,2.27726987411,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,4.7552107184,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,3.76879818887,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,3.64213383478,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,4.38531927394,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,2.92254302318,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,0.836158146278,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,2.39803275957,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,3.70910378669,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,1.04641733047,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,1.59224274525,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,1.90158997221,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,3.53356572608,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,1.16844365362,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,2.35221195803,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,1.06147471997,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,3.75758454483,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,2.91454089482,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,4.31605203471,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,5.27323279205,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,8.79660915993,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,3.36071312669,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,4.67427074318,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,2.63580080049,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,2.98398714603,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,5.53779383871,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,1.71291185497,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,2.21553017762,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,3.59889572523,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,1,1,1,5.28309049437,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,1.79339511404,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,2.16318991004,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,3.66856256422,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,3.39810203131,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,3.48950072389,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,5.5913956346,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,1.23854267948,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,3.54834800499,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,1.61263326328,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,2.03695888541,"r","13/03/2019","10:04",20,"Female","no"
137,1,1,1,0,0,1,1.42735285365,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,2.45752948181,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,2.85415662631,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,0,0,1,3.14192989689,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,0,0,1,2.55266017518,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,0,0,1,2.49705036756,"r","13/03/2019","10:04",20,"Female","no"
137,1,0,0,1,1,1,6.15505753669,"r","13/03/2019","10:04",20,"Female","no"
137,0,1,0,1,1,1,3.57393860163,"r","13/03/2019","10:04",20,"Female","no"
137,0,0,1,1,1,1,1.91235585429,"r","13/03/2019","10:04",20,"Female","no"
138,1,1,1,0,0,1,7.10092120298,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,6.23751537496,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,4.96576428712,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,5.40783017802,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,4.04340711218,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,4.30478113312,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,4.26512133894,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,3.31772796023,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,3.57081472286,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,4.3544560853,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,5.21681637638,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,2.74541022952,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,4.41820997405,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,5.63615269564,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,3.19114813854,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,3.33800892932,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,2.54426052529,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,2.8988934898,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,3.14364283829,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,3.67514597408,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,2.81398161598,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,2.84433911778,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,3.04549657305,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,2.6519734314,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,3.46937473441,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,4.50258031939,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,3.57311850634,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,4.58552624936,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,4.79400729385,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,3.59644931842,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,5.95153325847,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,2.84313346661,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,3.25368578327,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,2.80294967335,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,3.31523369561,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,2.54090228036,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,4.06270596799,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,4.93562518619,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,3.80628822685,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,2.40945996743,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,5.60761647223,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,4.19923785407,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,2.77302173597,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,3.16093853626,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,3.15375695717,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,3.06704320245,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,5.71274274485,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,2.04471319406,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,4.15878471648,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,4.52532820968,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,2.69346587687,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,4.43955138422,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,3.04400732594,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,2.53313086382,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,2.62650532711,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,2.93298791924,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,3.18338052994,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,3.1130709814,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,2.03800114098,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,5.32331970587,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,4.26651866916,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,3.86612324271,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,2.86904021584,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,3.73953628959,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,3.41060535118,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,2.92316176333,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,3.35314089321,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,2.86792677353,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,3.57190890005,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,2.94773986452,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,3.46912223448,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,3.60576247559,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,3.28506196505,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,5.66864953819,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,3.43990674963,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,3.81781317481,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,3.29823895415,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,2.82383313415,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,4.44440334835,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,3.09552709277,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,4.83899097041,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,3.74489116212,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,4.18867629809,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,3.65956435088,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,2.73504114066,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,4.97280324608,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,2.2564385515,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,3.17594764725,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,2.67281521815,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,3.98750759985,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,2.60990368844,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,2.93353794792,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,4.12448496794,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,3.53231609043,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,2.12870981604,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,2.76647033853,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,2.86761528593,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,2.15040183359,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,2.50637707813,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,2.34777899112,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,2.67471540784,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,3.96480908132,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,2.75881698918,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,3.13800455389,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,2.76255769791,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,3.694103291,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,3.01193415842,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,3.86951288044,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,3.11546117138,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,4.77928248906,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,2.13858205553,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,3.23582550983,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,2.70546394262,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,2.82813760863,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,2.53695100122,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,2.94723689677,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,2.55575022198,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,3.84115982065,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,2.48225531087,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,3.54429137507,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,4.53649472302,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,3.20943159613,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,2.79780340209,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,4.02687582766,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,2.53841869042,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,2.29526837299,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,2.81340443238,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,3.24047357779,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,2.50134607354,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,4.07558286645,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,2.67712296519,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,2.12074323453,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,2.12492513245,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,2.53237605145,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,2.64649183267,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,2.45828053155,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,0,0,1,2.65048060213,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,1,1,1,2.19141273607,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,2.23462171071,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,1,1,1,4.11158954991,"r","13/03/2019","12:01",18,"Female","no"
138,0,1,0,0,0,1,4.751816232,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,1,1,1,2.65536774335,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,3.58175181253,"r","13/03/2019","12:01",18,"Female","no"
138,0,0,1,0,0,1,1.64520414402,"r","13/03/2019","12:01",18,"Female","no"
138,1,1,1,1,1,1,2.27406771287,"r","13/03/2019","12:01",18,"Female","no"
138,1,0,0,0,0,1,2.67877551725,"r","13/03/2019","12:01",18,"Female","no"
