"any_single","deskmate","sim_s1_s2","girl_s1","girl_s2","roma_s1","roma_s2","gpa_s1","gpa_s2","friend","friend_s1","friend_s2","girl_match","roma_match","mean_gpa","diff_gpa","sim_s1_s2_std","size","size","gendermatch","class_id","school_id","s1","s2"
0,0,0.536666666666667,0,1,1,1,4.4,3,0,0,0,"1","2",3.7,1.4,-0.755650215443694,"16",16,0,39943,68,200856,397112
0,0,0.27,0,1,1,0,2.6,3,0,0,0,"1","1",2.8,0.4,-1.92875167060987,"16",16,0,39943,68,175130,185999
0,0,0.23,0,1,1,0,2.6,4,0,0,0,"1","1",3.3,1.4,-2.10471688888479,"16",16,0,39943,68,175130,81648
0,0,0.533333333333334,0,0,1,0,2.6,4.4,0,0,0,"0","1",3.5,1.8,-0.770313983633271,"16",16,1,39943,68,175130,932872
0,0,0.186666666666667,0,1,1,0,2.6,4.6,0,0,0,"1","1",3.6,2,-2.2953458753493,"16",16,0,39943,68,175130,66295
0,0,0.64,0,1,1,1,2.6,2.2,0,0,0,"1","2",2.4,0.4,-0.301073401566803,"16",16,0,39943,68,175130,715579
0,0,0.653333333333333,0,1,1,1,2.6,2.4,0,0,0,"1","2",2.5,0.2,-0.242418328808495,"16",16,0,39943,68,175130,740023
0,0,0.65,0,0,1,0,2.6,2.8,0,0,0,"0","1",2.7,0.2,-0.257082096998072,"16",16,1,39943,68,175130,395686
0,0,0.653333333333333,0,1,1,1,2.6,2.4,0,0,0,"1","2",2.5,0.2,-0.242418328808495,"16",16,0,39943,68,175130,638471
0,0,0.243333333333333,0,1,1,0,2.6,3.4,1,1,1,"1","1",3,0.8,-2.04606181612648,"16",16,0,39943,68,175130,537733
0,0,0.636666666666667,0,1,1,1,2.6,3,0,0,0,"1","2",2.8,0.4,-0.315737169756381,"16",16,0,39943,68,175130,397112
0,0,0.933333333333334,1,1,0,0,3,4,1,1,1,"2","0",3.5,1,0.989338199115987,"16",16,1,39943,68,185999,81648
0,0,0.57,1,0,0,0,3,4.4,0,0,0,"1","0",3.7,1.4,-0.609012533547923,"16",16,0,39943,68,185999,932872
0,0,0.89,1,1,0,0,3,4.6,0,0,1,"2","0",3.8,1.6,0.798709212651483,"16",16,1,39943,68,185999,66295
0,0,0.603333333333333,1,1,0,1,3,2.2,0,0,0,"2","1",2.6,0.8,-0.462374851652152,"16",16,1,39943,68,185999,715579
0,0,0.616666666666667,1,1,0,1,3,2.4,1,1,1,"2","1",2.7,0.6,-0.403719778893843,"16",16,1,39943,68,185999,740023
0,0,0.62,1,0,0,0,3,2.8,0,0,0,"1","0",2.9,0.2,-0.389056010704266,"16",16,0,39943,68,185999,395686
0,0,0.616666666666667,1,1,0,1,3,2.4,0,0,0,"2","1",2.7,0.6,-0.403719778893843,"16",16,1,39943,68,185999,638471
0,0,0.973333333333334,1,1,0,0,3,3.4,0,0,1,"2","0",3.2,0.4,1.16530341739091,"16",16,1,39943,68,185999,537733
0,0,0.606666666666667,1,1,0,1,3,3,1,1,1,"2","1",3,0,-0.447711083462575,"16",16,1,39943,68,185999,397112
0,0,0.636666666666667,1,0,0,0,4,4.4,0,0,1,"1","0",4.2,0.4,-0.315737169756381,"16",16,0,39943,68,81648,932872
0,0,0.956666666666667,1,1,0,0,4,4.6,1,1,1,"2","0",4.3,0.6,1.09198457644303,"16",16,1,39943,68,81648,66295
0,0,0.536666666666667,1,1,0,1,4,2.2,0,0,0,"2","1",3.1,1.8,-0.755650215443694,"16",16,1,39943,68,81648,715579
0,0,0.55,1,1,0,1,4,2.4,0,0,0,"2","1",3.2,1.6,-0.696995142685386,"16",16,1,39943,68,81648,740023
0,0,0.58,1,0,0,0,4,2.8,0,0,0,"1","0",3.4,1.2,-0.565021228979192,"16",16,0,39943,68,81648,395686
0,0,0.55,1,1,0,1,4,2.4,0,0,0,"2","1",3.2,1.6,-0.696995142685386,"16",16,1,39943,68,81648,638471
0,0,0.96,1,1,0,0,4,3.4,0,0,0,"2","0",3.7,0.6,1.1066483446326,"16",16,1,39943,68,81648,537733
0,0,0.593333333333333,1,1,0,1,4,3,0,0,1,"2","1",3.5,1,-0.506366156220884,"16",16,1,39943,68,81648,397112
0,1,0.653333333333333,0,1,0,0,4.4,4.6,1,1,1,"1","0",4.5,0.199999999999999,-0.242418328808495,"16",16,0,39943,68,932872,66295
0,0,0.173333333333333,0,1,0,1,4.4,2.2,0,0,0,"1","1",3.3,2.2,-2.3540009481076,"16",16,0,39943,68,932872,715579
0,0,0.186666666666667,0,1,0,1,4.4,2.4,0,0,0,"1","1",3.4,2,-2.2953458753493,"16",16,0,39943,68,932872,740023
0,0,0.883333333333333,0,0,0,0,4.4,2.8,1,1,1,"0","0",3.6,1.6,0.769381676272329,"16",16,1,39943,68,932872,395686
0,0,0.186666666666667,0,1,0,1,4.4,2.4,0,0,0,"1","1",3.4,2,-2.2953458753493,"16",16,0,39943,68,932872,638471
0,0,0.596666666666667,0,1,0,0,4.4,3.4,0,0,0,"1","0",3.9,1,-0.491702388031306,"16",16,0,39943,68,932872,537733
0,0,0.23,0,1,0,1,4.4,3,0,0,0,"1","1",3.7,1.4,-2.10471688888479,"16",16,0,39943,68,932872,397112
0,0,0.493333333333333,1,1,0,1,4.6,2.2,0,0,0,"2","1",3.4,2.4,-0.946279201908197,"16",16,1,39943,68,66295,715579
0,0,0.506666666666667,1,1,0,1,4.6,2.4,0,0,0,"2","1",3.5,2.2,-0.887624129149888,"16",16,1,39943,68,66295,740023
0,0,0.536666666666667,1,0,0,0,4.6,2.8,0,0,0,"1","0",3.7,1.8,-0.755650215443694,"16",16,0,39943,68,66295,395686
0,0,0.506666666666667,1,1,0,1,4.6,2.4,0,0,0,"2","1",3.5,2.2,-0.887624129149888,"16",16,1,39943,68,66295,638471
0,0,0.916666666666667,1,1,0,0,4.6,3.4,0,0,0,"2","0",4,1.2,0.916019358168101,"16",16,1,39943,68,66295,537733
0,0,0.55,1,1,0,1,4.6,3,0,0,0,"2","1",3.8,1.6,-0.696995142685386,"16",16,1,39943,68,66295,397112
0,1,0.986666666666667,1,1,1,1,2.2,2.4,0,0,0,"2","2",2.3,0.2,1.22395849014922,"16",16,1,39943,68,715579,740023
0,0,0.29,1,0,1,0,2.2,2.8,0,0,0,"1","1",2.5,0.6,-1.8407690614724,"16",16,0,39943,68,715579,395686
0,0,0.986666666666667,1,1,1,1,2.2,2.4,0,0,0,"2","2",2.3,0.2,1.22395849014922,"16",16,1,39943,68,715579,638471
0,0,0.576666666666667,1,1,1,0,2.2,3.4,0,0,0,"2","1",2.8,1.2,-0.579684997168769,"16",16,1,39943,68,715579,537733
0,0,0.943333333333333,1,1,1,1,2.2,3,0,0,0,"2","2",2.6,0.8,1.03332950368472,"16",16,1,39943,68,715579,397112
0,0,0.303333333333333,1,0,1,0,2.4,2.8,0,0,0,"1","1",2.6,0.4,-1.78211398871409,"16",16,0,39943,68,740023,395686
0,0,1,1,1,1,1,2.4,2.4,1,1,1,"2","2",2.4,0,1.28261356290753,"16",16,1,39943,68,740023,638471
0,0,0.59,1,1,1,0,2.4,3.4,1,1,1,"2","1",2.9,1,-0.521029924410461,"16",16,1,39943,68,740023,537733
0,0,0.956666666666667,1,1,1,1,2.4,3,1,1,1,"2","2",2.7,0.6,1.09198457644303,"16",16,1,39943,68,740023,397112
0,1,0.303333333333333,0,1,0,1,2.8,2.4,0,0,0,"1","1",2.6,0.4,-1.78211398871409,"16",16,0,39943,68,395686,638471
0,0,0.593333333333333,0,1,0,0,2.8,3.4,0,0,0,"1","0",3.1,0.6,-0.506366156220883,"16",16,0,39943,68,395686,537733
0,0,0.32,0,1,0,1,2.8,3,0,1,0,"1","1",2.9,0.2,-1.70879514776621,"16",16,0,39943,68,395686,397112
0,0,0.59,1,1,1,0,2.4,3.4,1,1,1,"2","1",2.9,1,-0.521029924410461,"16",16,1,39943,68,638471,537733
0,0,0.956666666666667,1,1,1,1,2.4,3,1,1,1,"2","2",2.7,0.6,1.09198457644303,"16",16,1,39943,68,638471,397112
0,1,0.58,1,1,0,1,3.4,3,0,0,0,"2","1",3.2,0.4,-0.565021228979192,"16",16,1,39943,68,537733,397112
1,0,0.246666666666667,0,1,0,1,2.8,4,0,0,0,"1","1",3.4,1.2,-2.03139804793691,"13",13,0,66710,68,658199,404353
1,0,0.96,0,0,0,0,2.8,3,1,1,1,"0","0",2.9,0.2,1.1066483446326,"13",13,1,66710,68,658199,147065
1,0,0.303333333333333,0,1,0,1,2.8,2.4,0,0,0,"1","1",2.6,0.4,-1.78211398871409,"13",13,0,66710,68,658199,828477
1,0,0.62,0,0,0,1,2.8,2.6,0,1,0,"0","1",2.7,0.2,-0.389056010704266,"13",13,1,66710,68,658199,215247
1,0,0.91,0,0,0,0,2.8,1.6,0,0,0,"0","0",2.2,1.2,0.886691821788946,"13",13,1,66710,68,658199,64060
1,0,0.303333333333333,0,1,0,1,2.8,2.4,0,0,0,"1","1",2.6,0.4,-1.78211398871409,"13",13,0,66710,68,658199,245371
1,0,0.59,0,0,0,1,2.8,1.8,1,1,1,"0","1",2.3,1,-0.521029924410461,"13",13,1,66710,68,658199,516853
1,0,0.666666666666667,0,0,0,1,2.8,2.8,0,0,0,"0","1",2.8,0,-0.183763256050186,"13",13,1,66710,68,658199,334336
1,0,0.636666666666667,0,0,0,1,2.8,2.4,0,0,0,"0","1",2.6,0.4,-0.31573716975638,"13",13,1,66710,68,658199,258283
1,0,0.32,0,1,0,1,2.8,2.6,0,0,0,"1","1",2.7,0.2,-1.70879514776621,"13",13,0,66710,68,658199,981548
1,0,0.64,0,0,0,1,2.8,3.2,0,1,0,"0","1",3,0.4,-0.301073401566803,"13",13,1,66710,68,658199,975187
1,0,0.626666666666667,0,0,0,1,2.8,3.4,0,1,0,"0","1",3.1,0.6,-0.359728474325111,"13",13,1,66710,68,658199,734177
0,1,0.26,1,0,1,0,4,3,0,0,0,"1","1",3.5,1,-1.9727429751786,"13",13,0,66710,68,404353,147065
1,0,0.883333333333333,1,1,1,1,4,2.4,1,1,1,"2","2",3.2,1.6,0.769381676272329,"13",13,1,66710,68,404353,828477
0,0,0.533333333333334,1,0,1,1,4,2.6,0,0,0,"1","2",3.3,1.4,-0.770313983633271,"13",13,0,66710,68,404353,215247
0,0,0.156666666666667,1,0,1,0,4,1.6,0,0,1,"1","1",2.8,2.4,-2.42731978905549,"13",13,0,66710,68,404353,64060
0,0,0.883333333333333,1,1,1,1,4,2.4,1,1,1,"2","2",3.2,1.6,0.769381676272329,"13",13,1,66710,68,404353,245371
0,0,0.503333333333334,1,0,1,1,4,1.8,0,0,0,"1","2",2.9,2.2,-0.902287897339465,"13",13,0,66710,68,404353,516853
0,0,0.58,1,0,1,1,4,2.8,0,0,0,"1","2",3.4,1.2,-0.565021228979192,"13",13,0,66710,68,404353,334336
0,0,0.55,1,0,1,1,4,2.4,0,0,0,"1","2",3.2,1.6,-0.696995142685386,"13",13,0,66710,68,404353,258283
0,0,0.9,1,1,1,1,4,2.6,1,1,1,"2","2",3.3,1.4,0.842700517220214,"13",13,1,66710,68,404353,981548
0,0,0.606666666666667,1,0,1,1,4,3.2,0,0,0,"1","2",3.6,0.8,-0.447711083462575,"13",13,0,66710,68,404353,975187
0,0,0.593333333333333,1,0,1,1,4,3.4,0,0,0,"1","2",3.7,0.6,-0.506366156220883,"13",13,0,66710,68,404353,734177
1,0,0.29,0,1,0,1,3,2.4,0,0,0,"1","1",2.7,0.6,-1.8407690614724,"13",13,0,66710,68,147065,828477
0,0,0.58,0,0,0,1,3,2.6,0,1,0,"0","1",2.8,0.4,-0.565021228979192,"13",13,1,66710,68,147065,215247
0,0,0.896666666666667,0,0,0,0,3,1.6,0,0,0,"0","0",2.3,1.4,0.828036749030638,"13",13,1,66710,68,147065,64060
0,0,0.29,0,1,0,1,3,2.4,0,0,0,"1","1",2.7,0.6,-1.8407690614724,"13",13,0,66710,68,147065,245371
0,0,0.576666666666667,0,0,0,1,3,1.8,0,1,0,"0","1",2.4,1.2,-0.579684997168769,"13",13,1,66710,68,147065,516853
0,0,0.626666666666667,0,0,0,1,3,2.8,0,0,0,"0","1",2.9,0.2,-0.359728474325111,"13",13,1,66710,68,147065,334336
0,0,0.623333333333333,0,0,0,1,3,2.4,0,1,0,"0","1",2.7,0.6,-0.374392242514689,"13",13,1,66710,68,147065,258283
0,0,0.306666666666667,0,1,0,1,3,2.6,0,0,0,"1","1",2.8,0.4,-1.76745022052452,"13",13,0,66710,68,147065,981548
0,0,0.653333333333333,0,0,0,1,3,3.2,0,0,0,"0","1",3.1,0.2,-0.242418328808495,"13",13,1,66710,68,147065,975187
0,0,0.64,0,0,0,1,3,3.4,0,0,0,"0","1",3.2,0.4,-0.301073401566803,"13",13,1,66710,68,147065,734177
1,0,0.623333333333333,1,0,1,1,2.4,2.6,0,0,0,"1","2",2.5,0.2,-0.374392242514689,"13",13,0,66710,68,828477,215247
1,0,0.273333333333333,1,0,1,0,2.4,1.6,0,0,0,"1","1",2,0.8,-1.91408790242029,"13",13,0,66710,68,828477,64060
1,0,1,1,1,1,1,2.4,2.4,0,0,0,"2","2",2.4,0,1.28261356290753,"13",13,1,66710,68,828477,245371
1,0,0.62,1,0,1,1,2.4,1.8,0,0,0,"1","2",2.1,0.6,-0.389056010704266,"13",13,0,66710,68,828477,516853
1,0,0.636666666666667,1,0,1,1,2.4,2.8,0,0,0,"1","2",2.6,0.4,-0.315737169756381,"13",13,0,66710,68,828477,334336
1,0,0.633333333333333,1,0,1,1,2.4,2.4,0,0,0,"1","2",2.4,0,-0.330400937945958,"13",13,0,66710,68,828477,258283
1,0,0.983333333333334,1,1,1,1,2.4,2.6,1,1,1,"2","2",2.5,0.2,1.20929472195964,"13",13,1,66710,68,828477,981548
1,0,0.61,1,0,1,1,2.4,3.2,0,0,0,"1","2",2.8,0.8,-0.433047315272997,"13",13,0,66710,68,828477,975187
1,0,0.596666666666667,1,0,1,1,2.4,3.4,0,0,0,"1","2",2.9,1,-0.491702388031306,"13",13,0,66710,68,828477,734177
0,1,0.596666666666667,0,0,1,0,2.6,1.6,1,1,1,"0","1",2.1,1,-0.491702388031306,"13",13,1,66710,68,215247,64060
0,0,0.623333333333333,0,1,1,1,2.6,2.4,0,0,0,"1","2",2.5,0.2,-0.374392242514689,"13",13,0,66710,68,215247,245371
0,0,0.943333333333333,0,0,1,1,2.6,1.8,1,1,1,"0","2",2.2,0.8,1.03332950368472,"13",13,1,66710,68,215247,516853
0,0,0.953333333333333,0,0,1,1,2.6,2.8,0,0,1,"0","2",2.7,0.2,1.07732080825345,"13",13,1,66710,68,215247,334336
0,0,0.956666666666667,0,0,1,1,2.6,2.4,1,1,1,"0","2",2.5,0.2,1.09198457644303,"13",13,1,66710,68,215247,258283
0,0,0.606666666666667,0,1,1,1,2.6,2.6,0,0,0,"1","2",2.6,0,-0.447711083462575,"13",13,0,66710,68,215247,981548
0,0,0.926666666666667,0,0,1,1,2.6,3.2,1,1,1,"0","2",2.9,0.6,0.960010662736832,"13",13,1,66710,68,215247,975187
0,0,0.94,0,0,1,1,2.6,3.4,0,0,1,"0","2",3,0.8,1.01866573549514,"13",13,1,66710,68,215247,734177
0,0,0.273333333333333,0,1,0,1,1.6,2.4,0,0,0,"1","1",2,0.8,-1.91408790242029,"13",13,0,66710,68,64060,245371
0,0,0.653333333333333,0,0,0,1,1.6,1.8,0,0,0,"0","1",1.7,0.2,-0.242418328808495,"13",13,1,66710,68,64060,516853
0,0,0.576666666666667,0,0,0,1,1.6,2.8,0,0,0,"0","1",2.2,1.2,-0.579684997168769,"13",13,1,66710,68,64060,334336
0,0,0.606666666666667,0,0,0,1,1.6,2.4,0,1,0,"0","1",2,0.8,-0.447711083462574,"13",13,1,66710,68,64060,258283
0,0,0.256666666666667,0,1,0,1,1.6,2.6,0,1,0,"1","1",2.1,1,-1.98740674336818,"13",13,0,66710,68,64060,981548
0,0,0.55,0,0,0,1,1.6,3.2,0,1,0,"0","1",2.4,1.6,-0.696995142685386,"13",13,1,66710,68,64060,975187
0,0,0.536666666666667,0,0,0,1,1.6,3.4,0,0,0,"0","1",2.5,1.8,-0.755650215443694,"13",13,1,66710,68,64060,734177
0,0,0.62,1,0,1,1,2.4,1.8,0,0,0,"1","2",2.1,0.6,-0.389056010704266,"13",13,0,66710,68,245371,516853
0,0,0.636666666666667,1,0,1,1,2.4,2.8,0,0,0,"1","2",2.6,0.4,-0.315737169756381,"13",13,0,66710,68,245371,334336
0,0,0.633333333333333,1,0,1,1,2.4,2.4,0,0,0,"1","2",2.4,0,-0.330400937945958,"13",13,0,66710,68,245371,258283
0,0,0.983333333333334,1,1,1,1,2.4,2.6,1,1,1,"2","2",2.5,0.2,1.20929472195964,"13",13,1,66710,68,245371,981548
0,0,0.61,1,0,1,1,2.4,3.2,0,0,0,"1","2",2.8,0.8,-0.433047315272997,"13",13,0,66710,68,245371,975187
0,0,0.596666666666667,1,0,1,1,2.4,3.4,0,0,0,"1","2",2.9,1,-0.491702388031306,"13",13,0,66710,68,245371,734177
0,1,0.923333333333333,0,0,1,1,1.8,2.8,0,0,1,"0","2",2.3,1,0.945346894547255,"13",13,1,66710,68,516853,334336
0,0,0.953333333333333,0,0,1,1,1.8,2.4,1,1,1,"0","2",2.1,0.6,1.07732080825345,"13",13,1,66710,68,516853,258283
0,0,0.603333333333333,0,1,1,1,1.8,2.6,0,0,0,"1","2",2.2,0.8,-0.462374851652152,"13",13,0,66710,68,516853,981548
0,0,0.896666666666667,0,0,1,1,1.8,3.2,0,0,1,"0","2",2.5,1.4,0.828036749030638,"13",13,1,66710,68,516853,975187
0,0,0.883333333333333,0,0,1,1,1.8,3.4,0,0,0,"0","2",2.6,1.6,0.769381676272329,"13",13,1,66710,68,516853,734177
0,0,0.97,0,0,1,1,2.8,2.4,1,1,1,"0","2",2.6,0.4,1.15063964920133,"13",13,1,66710,68,334336,258283
0,0,0.653333333333333,0,1,1,1,2.8,2.6,0,0,0,"1","2",2.7,0.2,-0.242418328808495,"13",13,0,66710,68,334336,981548
0,0,0.973333333333334,0,0,1,1,2.8,3.2,0,1,0,"0","2",3,0.4,1.16530341739091,"13",13,1,66710,68,334336,975187
0,0,0.96,0,0,1,1,2.8,3.4,1,1,1,"0","2",3.1,0.6,1.1066483446326,"13",13,1,66710,68,334336,734177
0,0,0.65,0,1,1,1,2.4,2.6,0,0,1,"1","2",2.5,0.2,-0.257082096998072,"13",13,0,66710,68,258283,981548
0,0,0.943333333333333,0,0,1,1,2.4,3.2,1,1,1,"0","2",2.8,0.8,1.03332950368472,"13",13,1,66710,68,258283,975187
0,0,0.93,0,0,1,1,2.4,3.4,1,1,1,"0","2",2.9,1,0.974674430926409,"13",13,1,66710,68,258283,734177
0,1,0.626666666666667,1,0,1,1,2.6,3.2,0,0,0,"1","2",2.9,0.6,-0.359728474325111,"13",13,0,66710,68,981548,975187
0,0,0.613333333333333,1,0,1,1,2.6,3.4,0,0,0,"1","2",3,0.8,-0.41838354708342,"13",13,0,66710,68,981548,734177
0,0,0.986666666666667,0,0,1,1,3.2,3.4,1,1,1,"0","2",3.3,0.2,1.22395849014922,"13",13,1,66710,68,975187,734177
0,0,0.623333333333333,0,0,1,0,4.2,4,0,0,0,"0","1",4.1,0.2,-0.374392242514689,"17",17,1,78974,84,235986,495119
0,0,0.96,0,0,1,1,4.2,3.6,0,0,0,"0","2",3.9,0.6,1.1066483446326,"17",17,1,78974,84,235986,793385
0,0,0.293333333333333,0,1,1,0,4.2,3.6,0,0,0,"1","1",3.9,0.6,-1.82610529328283,"17",17,0,78974,84,235986,889856
0,0,0.273333333333333,0,1,1,0,4.2,4.6,0,0,1,"1","1",4.4,0.399999999999999,-1.91408790242029,"17",17,0,78974,84,235986,412834
0,0,0.613333333333333,0,0,1,0,4.2,3.4,0,0,1,"0","1",3.8,0.8,-0.41838354708342,"17",17,1,78974,84,235986,865430
0,0,0.606666666666667,0,0,1,0,4.2,5,1,1,1,"0","1",4.6,0.8,-0.447711083462574,"17",17,1,78974,84,235986,704431
0,0,0.286666666666667,0,1,1,0,4.2,4.8,0,0,0,"1","1",4.5,0.6,-1.85543282966198,"17",17,0,78974,84,235986,570660
0,0,0.65,0,0,1,0,4.2,4.4,0,0,0,"0","1",4.3,0.2,-0.257082096998072,"17",17,1,78974,84,235986,888302
0,0,0.273333333333333,0,1,1,0,4.2,4.2,0,0,0,"1","1",4.2,0,-1.91408790242029,"17",17,0,78974,84,235986,64407
0,0,0.273333333333333,0,1,1,0,4.2,5,0,0,0,"1","1",4.6,0.8,-1.91408790242029,"17",17,0,78974,84,235986,807326
0,0,0.653333333333333,0,0,1,0,4.2,4.4,1,1,1,"0","1",4.3,0.2,-0.242418328808495,"17",17,1,78974,84,235986,192058
0,0,0.606666666666667,0,0,1,0,4.2,5,0,1,0,"0","1",4.6,0.8,-0.447711083462574,"17",17,1,78974,84,235986,228774
0,0,0.273333333333333,0,1,1,0,4.2,5,0,0,0,"1","1",4.6,0.8,-1.91408790242029,"17",17,0,78974,84,235986,147174
0,0,0.62,0,0,1,0,4.2,4.4,1,1,1,"0","1",4.3,0.2,-0.389056010704266,"17",17,1,78974,84,235986,53791
0,0,0.606666666666667,0,0,1,0,4.2,4.6,0,0,0,"0","1",4.4,0.399999999999999,-0.447711083462575,"17",17,1,78974,84,235986,151080
0,0,0.273333333333333,0,1,1,0,4.2,5,0,0,0,"1","1",4.6,0.8,-1.91408790242029,"17",17,0,78974,84,235986,931959
0,1,0.636666666666667,0,0,0,1,4,3.6,0,0,0,"0","1",3.8,0.4,-0.31573716975638,"17",17,1,78974,84,495119,793385
0,0,0.636666666666667,0,1,0,0,4,3.6,0,0,0,"1","0",3.8,0.4,-0.31573716975638,"17",17,0,78974,84,495119,889856
0,0,0.623333333333333,0,1,0,0,4,4.6,0,0,0,"1","0",4.3,0.6,-0.374392242514689,"17",17,0,78974,84,495119,412834
0,0,0.956666666666667,0,0,0,0,4,3.4,0,0,0,"0","0",3.7,0.6,1.09198457644303,"17",17,1,78974,84,495119,865430
0,0,0.93,0,0,0,0,4,5,0,1,0,"0","0",4.5,1,0.974674430926409,"17",17,1,78974,84,495119,704431
0,0,0.61,0,1,0,0,4,4.8,0,0,0,"1","0",4.4,0.8,-0.433047315272997,"17",17,0,78974,84,495119,570660
0,0,0.94,0,0,0,0,4,4.4,1,1,1,"0","0",4.2,0.4,1.01866573549514,"17",17,1,78974,84,495119,888302
0,0,0.623333333333333,0,1,0,0,4,4.2,0,0,0,"1","0",4.1,0.2,-0.374392242514689,"17",17,0,78974,84,495119,64407
0,0,0.596666666666667,0,1,0,0,4,5,0,0,0,"1","0",4.5,1,-0.491702388031306,"17",17,0,78974,84,495119,807326
0,0,0.943333333333333,0,0,0,0,4,4.4,0,1,0,"0","0",4.2,0.4,1.03332950368472,"17",17,1,78974,84,495119,192058
0,0,0.93,0,0,0,0,4,5,0,1,0,"0","0",4.5,1,0.974674430926409,"17",17,1,78974,84,495119,228774
0,0,0.596666666666667,0,1,0,0,4,5,0,0,0,"1","0",4.5,1,-0.491702388031306,"17",17,0,78974,84,495119,147174
0,0,0.97,0,0,0,0,4,4.4,0,0,1,"0","0",4.2,0.4,1.15063964920133,"17",17,1,78974,84,495119,53791
0,0,0.956666666666667,0,0,0,0,4,4.6,0,1,0,"0","0",4.3,0.6,1.09198457644303,"17",17,1,78974,84,495119,151080
0,0,0.596666666666667,0,1,0,0,4,5,0,0,0,"1","0",4.5,1,-0.491702388031306,"17",17,0,78974,84,495119,931959
0,0,0.333333333333333,0,1,1,0,3.6,3.6,1,1,1,"1","1",3.6,0,-1.6501400750079,"17",17,0,78974,84,793385,889856
0,0,0.26,0,1,1,0,3.6,4.6,0,0,0,"1","1",4.1,1,-1.9727429751786,"17",17,0,78974,84,793385,412834
0,0,0.653333333333333,0,0,1,0,3.6,3.4,0,0,0,"0","1",3.5,0.2,-0.242418328808495,"17",17,1,78974,84,793385,865430
0,0,0.566666666666667,0,0,1,0,3.6,5,0,1,0,"0","1",4.3,1.4,-0.6236763017375,"17",17,1,78974,84,793385,704431
0,0,0.246666666666667,0,1,1,0,3.6,4.8,0,0,0,"1","1",4.2,1.2,-2.03139804793691,"17",17,0,78974,84,793385,570660
0,0,0.61,0,0,1,0,3.6,4.4,0,1,0,"0","1",4,0.8,-0.433047315272998,"17",17,1,78974,84,793385,888302
0,0,0.286666666666667,0,1,1,0,3.6,4.2,0,0,0,"1","1",3.9,0.6,-1.85543282966198,"17",17,0,78974,84,793385,64407
0,0,0.233333333333333,0,1,1,0,3.6,5,0,0,0,"1","1",4.3,1.4,-2.09005312069521,"17",17,0,78974,84,793385,807326
0,0,0.613333333333333,0,0,1,0,3.6,4.4,0,0,0,"0","1",4,0.8,-0.41838354708342,"17",17,1,78974,84,793385,192058
0,0,0.566666666666667,0,0,1,0,3.6,5,0,0,0,"0","1",4.3,1.4,-0.6236763017375,"17",17,1,78974,84,793385,228774
0,0,0.233333333333333,0,1,1,0,3.6,5,0,0,0,"1","1",4.3,1.4,-2.09005312069521,"17",17,0,78974,84,793385,147174
0,0,0.606666666666667,0,0,1,0,3.6,4.4,0,0,0,"0","1",4,0.8,-0.447711083462575,"17",17,1,78974,84,793385,53791
0,0,0.593333333333333,0,0,1,0,3.6,4.6,0,0,0,"0","1",4.1,1,-0.506366156220883,"17",17,1,78974,84,793385,151080
0,0,0.233333333333333,0,1,1,0,3.6,5,0,0,0,"1","1",4.3,1.4,-2.09005312069521,"17",17,0,78974,84,793385,931959
0,1,0.926666666666667,1,1,0,0,3.6,4.6,0,0,0,"2","0",4.1,1,0.960010662736832,"17",17,1,78974,84,889856,412834
0,0,0.653333333333333,1,0,0,0,3.6,3.4,0,0,0,"1","0",3.5,0.2,-0.242418328808495,"17",17,0,78974,84,889856,865430
0,0,0.566666666666667,1,0,0,0,3.6,5,0,0,0,"1","0",4.3,1.4,-0.6236763017375,"17",17,0,78974,84,889856,704431
0,0,0.913333333333333,1,1,0,0,3.6,4.8,0,0,0,"2","0",4.2,1.2,0.901355589978523,"17",17,1,78974,84,889856,570660
0,0,0.61,1,0,0,0,3.6,4.4,0,1,0,"1","0",4,0.8,-0.433047315272998,"17",17,0,78974,84,889856,888302
0,0,0.953333333333333,1,1,0,0,3.6,4.2,1,1,1,"2","0",3.9,0.6,1.07732080825345,"17",17,1,78974,84,889856,64407
0,0,0.9,1,1,0,0,3.6,5,0,1,0,"2","0",4.3,1.4,0.842700517220214,"17",17,1,78974,84,889856,807326
0,0,0.613333333333333,1,0,0,0,3.6,4.4,0,0,0,"1","0",4,0.8,-0.41838354708342,"17",17,0,78974,84,889856,192058
0,0,0.566666666666667,1,0,0,0,3.6,5,0,0,0,"1","0",4.3,1.4,-0.6236763017375,"17",17,0,78974,84,889856,228774
0,0,0.9,1,1,0,0,3.6,5,0,0,0,"2","0",4.3,1.4,0.842700517220214,"17",17,1,78974,84,889856,147174
0,0,0.606666666666667,1,0,0,0,3.6,4.4,0,0,0,"1","0",4,0.8,-0.447711083462575,"17",17,0,78974,84,889856,53791
0,0,0.593333333333333,1,0,0,0,3.6,4.6,0,0,0,"1","0",4.1,1,-0.506366156220883,"17",17,0,78974,84,889856,151080
0,0,0.9,1,1,0,0,3.6,5,0,1,0,"2","0",4.3,1.4,0.842700517220214,"17",17,1,78974,84,889856,931959
0,0,0.58,1,0,0,0,4.6,3.4,0,0,0,"1","0",4,1.2,-0.565021228979192,"17",17,0,78974,84,412834,865430
0,0,0.64,1,0,0,0,4.6,5,0,0,0,"1","0",4.8,0.4,-0.301073401566803,"17",17,0,78974,84,412834,704431
0,0,0.96,1,1,0,0,4.6,4.8,0,0,1,"2","0",4.7,0.2,1.1066483446326,"17",17,1,78974,84,412834,570660
